,Unnamed: 0,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
3480,3480,Id_85tohd8z3u,2023-03-23,4,unemployed,429.0,Rural,Mpumalanga,,,,,,,,,,1,1,1999,2,0
3481,3481,Id_lhurwjohpz,2023-03-22,4,unemployed,979.0,Urban,Free State,,,,,,,,,,1,1,1994,11,0
3482,3482,Id_nmnv6zcgjj,2023-03-23,4,unemployed,64.0,Urban,North West,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,2004,3,0
3483,3483,Id_f5sipho4iy,2023-02-24,4,unemployed,250.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,0,1,2000,9,0
3484,3484,Id_fjwg7dcrxi,2023-02-08,4,unemployed,36.0,Rural,Limpopo,1.0,0.0,0.0,3.0,,0 - 29 %,40 - 49 %,,,1,1,1998,2,0
3485,3485,Id_geaumc4wcm,2023-03-15,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,,0 - 29 %,50 - 59 %,,,1,1,1999,8,0
3486,3486,Id_pivx1w12gk,2023-02-09,4,unemployed,700.0,Rural,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
3487,3487,Id_tilqp6qqmn,2022-02-22,2,unemployed,395.0,Rural,Limpopo,1.0,0.0,0.0,3.0,,0 - 29 %,40 - 49 %,,,1,1,1999,4,1
3488,3488,Id_70c4vuejxf,2023-03-01,4,wage employed,365.0,Rural,Limpopo,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
3489,3489,Id_0fin6ij2yt,2023-03-06,4,unemployed,1160.0,Rural,North West,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,1996,12,0
3490,3490,Id_a3k2d9t7nw,2023-02-28,4,studying,,Urban,Limpopo,,,,,,,,,,0,1,2002,6,0
3491,3491,Id_yy1lilobhc,2022-03-17,2,wage employed,296.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,0,1,2000,1,1
3492,3492,Id_dyecw4y8yh,2022-03-11,2,wage employed,91.0,Urban,Gauteng,0.0,,,3.0,,,,,,1,1,2000,1,0
3493,3493,Id_6lvw0c9cif,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,0 - 29 %,0,1,1998,10,0
3494,3494,Id_5vthbb8xqa,2022-08-11,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,1999,10,0
3495,3495,Id_v00j5pbxuc,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,0.0,40 - 49 %,,60 - 69 %,,70 - 79 %,0,1,1991,3,1
3496,3496,Id_7cxxwv2cy7,2022-02-22,2,studying,,Rural,Mpumalanga,1.0,,,3.0,,30 - 39 %,30 - 39 %,,,0,1,1996,8,1
3497,3497,Id_i0ztna2ogn,2021-08-11,1,unemployed,640.0,Urban,Limpopo,1.0,0.0,1.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,1996,3,1
3498,3498,Id_udyju0e1x2,2023-02-16,4,wage employed,578.0,Suburb,Free State,,,,,,,,,,0,1,1999,1,1
3499,3499,Id_011nglcs5b,2022-08-10,3,other,,Urban,Northern Cape,,,,,,,,,,0,1,1989,9,0
3500,3500,Id_niutfgc3b8,2023-03-22,4,studying,,Urban,KwaZulu-Natal,1.0,1.0,0.0,,0 - 29 %,,50 - 59 %,,,1,1,1994,3,0
3501,3501,Id_u44s36q643,2022-08-01,3,studying,,Urban,Mpumalanga,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,2004,3,0
3502,3502,Id_5ryb2fo47m,2022-03-10,2,wage employed,61.0,Urban,Eastern Cape,1.0,1.0,,2.0,40 - 49 %,,50 - 59 %,,40 - 49 %,0,1,1997,9,0
3503,3503,Id_b9kh6q348h,2022-02-28,2,unemployed,94.0,Urban,Mpumalanga,1.0,0.0,0.0,5.0,0 - 29 %,,,60 - 69 %,,1,1,2003,5,0
3504,3504,Id_5giokpf827,2022-03-16,2,studying,,Urban,Western Cape,,,,,,,,,,1,1,2000,1,1
3505,3505,Id_8jigv3pwzb,2021-08-16,1,studying,,Urban,Gauteng,1.0,,,4.0,,,,,,1,1,1997,7,0
3506,3506,Id_09et48f6aq,2022-03-03,2,unemployed,1558.0,Urban,Gauteng,1.0,,,2.0,40 - 49 %,,50 - 59 %,,40 - 49 %,1,1,2000,1,0
3507,3507,Id_sxhymo92ey,2023-02-06,4,wage employed,122.0,Urban,Gauteng,,,,,,,,,,0,1,2000,3,1
3508,3508,Id_mn727ysnol,2023-03-08,4,self employed,1890.0,Urban,Gauteng,1.0,0.0,1.0,,40 - 49 %,,60 - 69 %,,50 - 59 %,1,1,1999,8,1
3509,3509,Id_kqpjhlvgxz,2023-02-08,4,other,,Rural,Limpopo,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1996,12,1
3510,3510,Id_qaaugbt162,2022-03-07,2,unemployed,528.0,Rural,Free State,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,0,1,2000,1,0
3511,3511,Id_o7s5yyffaa,2023-02-13,4,other,,Urban,Eastern Cape,1.0,,,3.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
3512,3512,Id_edzf1916uj,2022-03-09,2,unemployed,103.0,Rural,Limpopo,1.0,0.0,0.0,3.0,0 - 29 %,,40 - 49 %,,,1,1,1993,6,0
3513,3513,Id_4enp6o6skf,2023-03-15,4,unemployed,64.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1998,12,0
3514,3514,Id_8cc66y6hec,2023-02-08,4,unemployed,370.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0
3515,3515,Id_k20w33gvv6,2022-02-24,2,unemployed,5.0,Suburb,Western Cape,0.0,0.0,0.0,5.0,,,,,,1,1,2002,9,0
3516,3516,Id_tiuouha9yo,2023-02-20,4,studying,,Rural,Mpumalanga,1.0,0.0,0.0,2.0,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,2001,2,0
3517,3517,Id_gck08ruxy1,2023-02-01,4,wage employed,455.0,Urban,Gauteng,,,,,,,,,,0,1,1989,9,0
3518,3518,Id_65l2y2da42,2023-03-09,4,self employed,795.0,Rural,Limpopo,,,,,,,,,,1,1,1990,12,1
3519,3519,Id_vavm6gdoll,2022-03-11,2,unemployed,825.0,Suburb,Mpumalanga,1.0,,,0.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
3520,3520,Id_3ao5125aiq,2022-08-02,3,other,,Urban,Western Cape,0.0,0.0,0.0,,,,,,,0,1,2000,12,1
3521,3521,Id_9ay4s3a4m8,2022-02-24,2,unemployed,1364.0,Urban,Limpopo,1.0,1.0,0.0,2.0,30 - 39 %,,50 - 59 %,,,1,1,1990,4,1
3522,3522,Id_c1ow27f6oa,2022-02-25,2,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,,70 - 79 %,,70 - 79 %,,50 - 59 %,1,1,1998,10,0
3523,3523,Id_zr0izoq2le,2023-03-20,4,wage employed,153.0,Rural,North West,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,1998,9,0
3524,3524,Id_b7ieg00gak,2022-02-22,2,self employed,402.0,Urban,Eastern Cape,0.0,,,3.0,,,,,,1,1,1990,3,1
3525,3525,Id_zjvd6mmjzj,2022-03-02,2,unemployed,21.0,Urban,Eastern Cape,1.0,0.0,0.0,,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0
3526,3526,Id_sadkuzt9s9,2022-08-02,3,wage employed,,Urban,North West,0.0,0.0,0.0,3.0,,,,,,0,1,1996,7,0
3527,3527,Id_aja9gzswn8,2023-02-22,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,1997,8,1
3528,3528,Id_koixk1jrkt,2023-03-17,4,unemployed,1890.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1997,6,0
3529,3529,Id_gku247jpzv,2022-03-02,2,studying,,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,2000,1,1
3530,3530,Id_yh5sud58ej,2022-07-29,3,unemployed,186.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2003,3,0
3531,3531,Id_drsj36z24v,2023-03-07,4,unemployed,186.0,Rural,North West,0.0,0.0,0.0,1.0,,,,,,1,1,1997,6,0
3532,3532,Id_m2oi154lss,2023-02-13,4,wage employed,153.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1996,6,0
3533,3533,Id_ehv45ynk54,2022-08-08,3,unemployed,217.0,Suburb,Eastern Cape,1.0,0.0,0.0,,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,1999,7,0
3534,3534,Id_lmoeipydzn,2023-02-10,4,unemployed,1219.0,Urban,Free State,0.0,0.0,0.0,,,,,,,0,1,1996,1,1
3535,3535,Id_jgmjva8edj,2023-02-21,4,studying,,Rural,Mpumalanga,1.0,0.0,0.0,2.0,,60 - 69 %,40 - 49 %,,,0,1,1997,2,0
3536,3536,Id_gu3saczurk,2022-08-15,3,other,,Urban,Gauteng,1.0,,,,,60 - 69 %,,50 - 59 %,,0,1,2001,8,1
3537,3537,Id_b2zb8n853z,2022-03-01,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2001,10,1
3538,3538,Id_az7yqfzo6i,2022-02-24,2,unemployed,1886.0,Suburb,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,,1,1,2000,9,0
3539,3539,Id_ztezadlv4t,2022-02-24,2,unemployed,2041.0,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1990,8,0
3540,3540,Id_14b2zdwm8m,2023-02-08,4,studying,,Rural,Limpopo,1.0,,,3.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,0
3541,3541,Id_ao583zc2wm,2022-02-24,2,wage employed,23.0,Urban,Western Cape,,,,,,,,,,1,1,2001,6,0
3542,3542,Id_ivoyx556fh,2021-08-23,1,wage employed,0.0,Urban,Gauteng,0.0,,,4.0,,,,,,1,1,1993,12,1
3543,3543,Id_4u3qzyumgs,2022-03-11,2,wage employed,91.0,Suburb,North West,1.0,0.0,0.0,2.0,,50 - 59 %,60 - 69 %,,40 - 49 %,1,1,2000,1,0
3544,3544,Id_vrwpw0rzc4,2023-03-17,4,unemployed,365.0,Urban,Gauteng,1.0,0.0,0.0,,,,40 - 49 %,,,1,1,2002,9,0
3545,3545,Id_18slzvshws,2022-08-03,3,unemployed,278.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1998,5,0
3546,3546,Id_pvpidex1i5,2023-02-06,4,unemployed,761.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,50 - 59 %,50 - 59 %,,,1,1,2002,4,0
3547,3547,Id_agku258olg,2023-03-16,4,wage employed,212.0,Urban,Gauteng,,,,,,,,,,1,1,1991,5,0
3548,3548,Id_jp9z5ph5rq,2023-02-13,4,employment programme,153.0,Urban,KwaZulu-Natal,0.0,,,,,,,,,1,1,2001,5,0
3549,3549,Id_11v0b0zbzw,2023-03-22,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,1997,4,0
3550,3550,Id_yfmx4lwljg,2022-08-08,3,other,,Urban,Gauteng,,,,,,,,,,1,1,1999,7,1
3551,3551,Id_b4rb5p8ll4,2022-03-11,2,unemployed,670.0,Urban,Eastern Cape,1.0,,,2.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,1
3552,3552,Id_ba2rws69uh,2022-03-16,2,unemployed,1194.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,40 - 49 %,,70 - 79 %,,40 - 49 %,1,1,2000,1,0
3553,3553,Id_f6a9coxbge,2023-03-07,4,unemployed,1888.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,,50 - 59 %,,1,1,1994,5,1
3554,3554,Id_c9vc1a0p4e,2022-08-03,3,wage employed,,Suburb,KwaZulu-Natal,,,,,,,,,,0,1,2002,4,0
3555,3555,Id_haddr94v1n,2022-03-09,2,unemployed,362.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,1,1,1999,11,0
3556,3556,Id_o6pqkm6vkc,2023-02-16,4,wage employed,59.0,Urban,Free State,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,0,1,2001,3,0
3557,3557,Id_zgpf45t2sq,2023-03-24,4,unemployed,795.0,Urban,Free State,,,,,,,,,,1,1,1995,6,0
3558,3558,Id_5ai3e9nu23,2023-02-13,4,wage employed,28.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,40 - 49 %,60 - 69 %,,,1,1,2002,10,0
3559,3559,Id_aul0eocyqg,2023-02-16,4,employment programme,245.0,Urban,North West,,,,,,,,,,1,1,2002,7,0
3560,3560,Id_lixanm02d8,2022-03-02,2,wage employed,490.0,Urban,Free State,1.0,0.0,1.0,1.0,60 - 69 %,,40 - 49 %,,50 - 59 %,0,1,1986,4,0
3561,3561,Id_s5mjii1s8n,2023-03-15,4,unemployed,674.0,Urban,Gauteng,0.0,0.0,0.0,4.0,,,,,,1,1,1993,12,0
3562,3562,Id_t0ftvxl074,2023-02-02,4,studying,,Urban,Limpopo,1.0,0.0,1.0,,,60 - 69 %,50 - 59 %,,,0,1,1995,10,1
3563,3563,Id_iumf2hx201,2022-02-24,2,unemployed,638.0,Urban,Gauteng,1.0,,,3.0,,40 - 49 %,40 - 49 %,,,1,1,1998,5,1
3564,3564,Id_06cp8angpy,2021-08-19,1,studying,,Rural,North West,0.0,0.0,0.0,,,,,,,1,1,2000,4,0
3565,3565,Id_2n5vofupob,2023-02-13,4,unemployed,736.0,Urban,Gauteng,,,,,,,,,,0,1,1990,9,0
3566,3566,Id_q3zxy3sf5o,2022-03-08,2,studying,,Suburb,Western Cape,1.0,0.0,0.0,2.0,40 - 49 %,,70 - 79 %,,40 - 49 %,1,1,2002,9,1
3567,3567,Id_of61rbbzhx,2023-02-22,4,unemployed,798.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1993,9,0
3568,3568,Id_n5phe7c0x2,2023-03-24,4,unemployed,370.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1995,5,0
3569,3569,Id_bttrdfizr3,2023-03-16,4,unemployed,90.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1993,1,1
3570,3570,Id_lbk9coay0r,2023-03-02,4,wage employed,273.0,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
3571,3571,Id_7a68dlpz86,2023-02-17,4,studying,,Urban,Gauteng,1.0,1.0,0.0,,40 - 49 %,,50 - 59 %,,,0,1,1998,9,1
3572,3572,Id_mtslou7bzg,2022-08-05,3,studying,,Rural,Limpopo,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,1999,10,0
3573,3573,Id_5kq5txglpf,2022-03-08,2,self employed,144.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,1
3574,3574,Id_kmxmkul97o,2023-02-17,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,,1,1,2000,8,0
3575,3575,Id_mi8yau43wd,2023-03-01,4,wage employed,1675.0,Rural,Limpopo,,,,,,,,,,0,1,1993,2,0
3576,3576,Id_fi78teb0id,2022-03-17,2,unemployed,111.0,Suburb,Eastern Cape,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,2000,1,0
3577,3577,Id_8cfqeup76l,2022-09-03,3,wage employed,,Urban,Eastern Cape,1.0,,,3.0,,50 - 59 %,60 - 69 %,,,0,1,1997,8,0
3578,3578,Id_otr387xa81,2023-02-15,4,unemployed,273.0,Urban,Gauteng,1.0,0.0,0.0,,60 - 69 %,,,40 - 49 %,30 - 39 %,0,1,1991,2,1
3579,3579,Id_az55b4l2bl,2023-02-02,4,wage employed,182.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,1998,2,0
3580,3580,Id_uju4bzgxvd,2023-03-01,4,unemployed,1525.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,0,1,2000,3,0
3581,3581,Id_uo3pelsrqg,2023-02-24,4,unemployed,36.0,Rural,North West,,,,,,,,,,0,1,2000,3,0
3582,3582,Id_i58j4pxy79,2023-02-16,4,wage employed,61.0,Urban,Limpopo,,,,,,,,,,0,1,1999,4,0
3583,3583,Id_4ymrzrby2e,2022-03-07,2,studying,,Rural,Limpopo,1.0,,,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,1,0
3584,3584,Id_sbbbagwkwp,2022-08-04,3,unemployed,979.0,Urban,Gauteng,1.0,0.0,0.0,,0 - 29 %,,30 - 39 %,,,1,1,2000,4,0
3585,3585,Id_w0r6u9hy9x,2022-03-02,2,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,,40 - 49 %,,0,1,2002,5,0
3586,3586,Id_2895vd23pc,2022-03-11,2,wage employed,884.0,Urban,KwaZulu-Natal,0.0,,,3.0,,,,,,1,1,1995,1,1
3587,3587,Id_se4mjoo70t,2023-02-10,4,wage employed,153.0,Urban,North West,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,1,1,2002,11,0
3588,3588,Id_xvd387tgon,2021-08-17,1,studying,,Urban,Free State,1.0,,,2.0,,,,,,0,1,1998,5,1
3589,3589,Id_qfphzob5cl,2023-02-17,4,wage employed,92.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,30 - 39 %,,,0,1,1997,7,1
3590,3590,Id_dzhzfkmckh,2022-08-04,3,unemployed,614.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,0 - 29 %,50 - 59 %,,,1,1,2001,4,0
3591,3591,Id_ucucj4aizp,2023-03-02,4,unemployed,370.0,Urban,Western Cape,,,,,,,,,,0,1,1999,11,0
3592,3592,Id_p2rgjg61zm,2022-03-16,2,studying,,Rural,Mpumalanga,1.0,,,1.0,30 - 39 %,,40 - 49 %,,0 - 29 %,1,1,2000,1,1
3593,3593,Id_7za275pf9z,2023-02-21,4,studying,,Suburb,Mpumalanga,1.0,0.0,0.0,2.0,40 - 49 %,,50 - 59 %,,40 - 49 %,0,1,1995,4,0
3594,3594,Id_edrkk7lli8,2023-02-21,4,unemployed,401.0,Urban,Eastern Cape,1.0,0.0,0.0,,70 - 79 %,,70 - 79 %,,50 - 59 %,0,1,2002,3,0
3595,3595,Id_fbgilpgfr3,2023-03-23,4,unemployed,1523.0,Rural,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,1,1,1991,1,1
3596,3596,Id_sr8f4a2orr,2023-03-06,4,unemployed,795.0,Rural,Mpumalanga,1.0,,,3.0,,0 - 29 %,30 - 39 %,,0 - 29 %,0,1,2000,1,0
3597,3597,Id_hl9znn3cap,2023-03-06,4,unemployed,33.0,Urban,Gauteng,,,,,,,,,,1,1,1995,6,0
3598,3598,Id_cmdvmi6uje,2022-03-08,2,studying,,Rural,Limpopo,1.0,,,1.0,,,,,,0,1,1996,4,1
3599,3599,Id_t4w27b2f2i,2022-08-03,3,unemployed,2075.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1997,4,0
3600,3600,Id_o1qf5jz90n,2023-02-27,4,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,2004,3,0
3601,3601,Id_czs6rjk9rn,2022-03-10,2,unemployed,456.0,Urban,Eastern Cape,1.0,0.0,0.0,,40 - 49 %,,40 - 49 %,,0 - 29 %,1,1,1996,3,0
3602,3602,Id_61r9vztzm1,2022-02-23,2,unemployed,424.0,Suburb,North West,1.0,0.0,0.0,2.0,0 - 29 %,,50 - 59 %,,,1,1,2000,4,0
3603,3603,Id_4rynvczooi,2023-03-24,4,unemployed,64.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,40 - 49 %,,,1,1,2003,4,0
3604,3604,Id_dx8tjgptf9,2022-03-14,2,unemployed,808.0,Rural,Mpumalanga,,,,,,,,,,1,1,2000,1,0
3605,3605,Id_tmnnv29fm6,2022-03-17,2,studying,,Suburb,Mpumalanga,1.0,,,1.0,,40 - 49 %,50 - 59 %,,,0,1,2000,1,1
3606,3606,Id_gqidrd7ntv,2022-03-11,2,unemployed,805.0,Rural,Mpumalanga,1.0,,,2.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0
3607,3607,Id_e6usmahy8i,2023-03-14,4,unemployed,3200.0,Rural,Free State,,,,,,,,,,1,1,1991,4,0
3608,3608,Id_r6kayie5te,2023-02-14,4,unemployed,798.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,1,1,2001,12,0
3609,3609,Id_2ohjxtkud7,2022-03-17,2,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,1
3610,3610,Id_dr1arr4h0x,2023-02-09,4,unemployed,67.0,Urban,North West,1.0,0.0,0.0,,,60 - 69 %,50 - 59 %,,,0,1,2001,4,0
3611,3611,Id_d12n5qinoo,2023-03-15,4,studying,,Urban,Free State,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,2001,4,0
3612,3612,Id_owjzh13u43,2022-02-24,2,unemployed,433.0,Urban,Gauteng,,,,,,,,,,1,1,1983,2,0
3613,3613,Id_62i1nrn4n7,2022-09-03,3,unemployed,798.0,Urban,Free State,,,,,,,,,,0,1,1997,9,0
3614,3614,Id_mtpgkptxrg,2022-02-24,2,self employed,2247.0,Urban,Gauteng,1.0,,,,0 - 29 %,,50 - 59 %,,,1,1,1997,4,1
3615,3615,Id_5jmc8uq8eb,2022-03-17,2,unemployed,670.0,Suburb,Eastern Cape,,,,,,,,,,0,1,2000,1,1
3616,3616,Id_djyqzqib1r,2023-03-23,4,unemployed,334.0,Urban,Free State,,,,,,,,,,1,1,1997,7,1
3617,3617,Id_rzif2m6o8g,2022-03-17,2,unemployed,447.0,Urban,Limpopo,1.0,0.0,0.0,3.0,,30 - 39 %,60 - 69 %,,,0,1,2000,1,0
3618,3618,Id_ibot1882rw,2021-08-12,1,unemployed,517.0,Urban,Gauteng,0.0,,,0.0,,,,,,0,1,1999,6,1
3619,3619,Id_x3okfkppsa,2023-02-03,4,wage employed,456.0,Urban,Gauteng,1.0,0.0,0.0,3.0,0 - 29 %,,40 - 49 %,,,0,1,2000,3,0
3620,3620,Id_7fxsvw0heo,2023-02-16,4,unemployed,365.0,Suburb,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,60 - 69 %,,,1,1,2004,5,0
3621,3621,Id_k27bhozfdx,2023-02-13,4,studying,,Urban,Gauteng,1.0,0.0,0.0,1.0,40 - 49 %,,70 - 79 %,,50 - 59 %,1,1,2000,1,0
3622,3622,Id_mk5zqhwx4l,2022-03-14,2,unemployed,749.0,Rural,Limpopo,,,,,,,,,,1,1,2000,1,0
3623,3623,Id_is0zvodylq,2022-03-17,2,studying,,Urban,Mpumalanga,1.0,0.0,1.0,4.0,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,2000,1,1
3624,3624,Id_prqorqbsf6,2022-08-01,3,other,,Urban,Mpumalanga,,,,,,,,,,0,1,1994,3,1
3625,3625,Id_9mtzxrftkm,2022-08-08,3,self employed,,Urban,Western Cape,,,,,,,,,,0,1,2003,6,0
3626,3626,Id_7b55547xu4,2022-03-15,2,self employed,292.0,Rural,KwaZulu-Natal,1.0,,,1.0,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,2000,1,1
3627,3627,Id_3xlkbscxps,2022-03-11,2,unemployed,430.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,50 - 59 %,,50 - 59 %,,1,1,2000,1,0
3628,3628,Id_dxpms3rznq,2023-02-27,4,wage employed,365.0,Urban,Northern Cape,1.0,0.0,0.0,1.0,,30 - 39 %,40 - 49 %,,,0,1,2000,1,0
3629,3629,Id_ettonw9jsc,2022-08-15,3,unemployed,2774.0,Suburb,Gauteng,1.0,0.0,0.0,2.0,30 - 39 %,,70 - 79 %,,40 - 49 %,0,1,1995,10,0
3630,3630,Id_hiy28q9p2h,2023-02-24,4,wage employed,150.0,Rural,Mpumalanga,,,,,,,,,,0,1,1992,7,0
3631,3631,Id_awc9rysfsx,2023-02-08,4,studying,,Rural,Free State,1.0,0.0,1.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,1999,10,0
3632,3632,Id_zz7j1oia7p,2023-02-28,4,wage employed,638.0,Urban,Gauteng,,,,,,,,,,0,1,1993,5,0
3633,3633,Id_yewg49hgb9,2023-02-06,4,wage employed,61.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,50 - 59 %,,60 - 69 %,,50 - 59 %,0,1,2003,11,0
3634,3634,Id_sa2y75yxwv,2022-08-10,3,self employed,,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,50 - 59 %,,60 - 69 %,,50 - 59 %,1,1,1996,9,0
3635,3635,Id_q6xkbrh068,2023-02-15,4,wage employed,30.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,70 - 79 %,,,0,1,2001,8,0
3636,3636,Id_e9p8n3a94m,2022-07-28,3,unemployed,552.0,Urban,Gauteng,,,,,,,,,,1,1,1999,12,0
3637,3637,Id_ufrbmwxki4,2022-08-10,3,unemployed,644.0,Urban,Gauteng,1.0,,,,,,,,,1,1,2001,1,0
3638,3638,Id_5w55vmxhp9,2022-08-02,3,unemployed,2440.0,Suburb,Eastern Cape,,,,,,,,,,1,1,1995,7,0
3639,3639,Id_0r2k6h7y6n,2022-07-28,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,0,1,1996,1,1
3640,3640,Id_8slfvs4adm,2022-08-04,3,other,,Urban,Limpopo,1.0,0.0,0.0,1.0,0 - 29 %,,50 - 59 %,,30 - 39 %,0,1,2001,9,1
3641,3641,Id_g8wcbho475,2023-03-08,4,unemployed,278.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,1,1,1996,5,0
3642,3642,Id_bas5i2lu9l,2023-02-28,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,0.0,4.0,30 - 39 %,,50 - 59 %,,0 - 29 %,0,1,1999,4,1
3643,3643,Id_pc2wfn19bx,2022-02-24,2,self employed,425.0,Urban,Gauteng,1.0,,,1.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1995,12,1
3644,3644,Id_lcwoeqnkw8,2023-03-01,4,studying,,Urban,Limpopo,1.0,,,0.0,40 - 49 %,,50 - 59 %,,0 - 29 %,0,1,2000,1,0
3645,3645,Id_yq08nclffw,2023-03-23,4,unemployed,95.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,1998,4,0
3646,3646,Id_5w4tvi9w5d,2023-02-10,4,unemployed,304.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,1,1,2000,1,1
3647,3647,Id_o2ykycn0gq,2023-03-20,4,unemployed,1160.0,Urban,Gauteng,,,,,,,,,,1,1,1996,8,0
3648,3648,Id_jrguszvq30,2023-02-27,4,wage employed,151.0,Suburb,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,0,1,1990,1,0
