,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
3107,Id_221bxh80ox,2023-03-08,4,studying,,Suburb,KwaZulu-Natal,0.0,0.0,0.0,2.0,,,,,,1,1,1996,3,0
3108,Id_zfzrcqmebx,2022-03-03,2,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,0
3109,Id_1lo7tiz37y,2023-02-20,4,unemployed,401.0,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,9,0
3110,Id_qedxksutad,2023-03-06,4,unemployed,5.0,Urban,Gauteng,,,,,,,,,,1,1,1994,5,0
3111,Id_ma5oy0s80o,2023-02-07,4,unemployed,554.0,Urban,Gauteng,1.0,0.0,1.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,1994,9,0
3112,Id_cs4xa2e02o,2023-02-20,4,other,,Urban,Mpumalanga,,,,,,,,,,0,1,1999,12,0
3113,Id_zad0xzvh7q,2023-02-07,4,wage employed,395.0,Urban,KwaZulu-Natal,1.0,,,,,30 - 39 %,,30 - 39 %,,0,1,2000,1,0
3114,Id_shs10kh365,2021-08-20,1,studying,,Urban,Western Cape,1.0,0.0,0.0,4.0,30 - 39 %,,,50 - 59 %,,1,1,2001,1,0
3115,Id_wm4s855aqw,2022-08-04,3,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,0,1,2003,1,0
3116,Id_k25t4stdkx,2022-03-15,2,studying,,Rural,Mpumalanga,1.0,,,2.0,0 - 29 %,,40 - 49 %,,30 - 39 %,1,1,2000,1,0
3117,Id_nql8ndqo59,2023-02-16,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,1995,12,1
3118,Id_liv3ksdrt3,2022-03-10,2,unemployed,73.0,Urban,Western Cape,,,,,,,,,,1,1,2002,10,0
3119,Id_9j8stac7nv,2022-08-05,3,self employed,1344.0,Urban,Free State,,,,,,,,,,1,1,1989,2,1
3120,Id_depkqqwgi3,2022-08-05,3,other,,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1992,2,1
3121,Id_2bbrz0fux1,2023-02-20,4,unemployed,707.0,Suburb,KwaZulu-Natal,,,,,,,,,,0,1,1998,11,0
3122,Id_mn61kg8jz0,2023-03-20,4,studying,,Suburb,Limpopo,,,,,,,,,,1,1,2001,8,0
3123,Id_y06ngxremq,2022-03-02,2,studying,,Urban,Gauteng,1.0,0.0,0.0,,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,1
3124,Id_2q916c5k1w,2022-03-16,2,unemployed,1146.0,Rural,North West,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,2000,1,1
3125,Id_so50kx2333,2023-02-07,4,unemployed,311.0,Suburb,Gauteng,1.0,1.0,0.0,1.0,,50 - 59 %,60 - 69 %,,,1,1,1994,7,0
3126,Id_57x3eqvyqs,2023-03-14,4,studying,,Urban,North West,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2001,10,0
3127,Id_s3fldgfj5r,2022-02-21,2,unemployed,1127.0,Urban,Free State,0.0,,,2.0,,,,,,0,1,1987,7,1
3128,Id_3vl5b0ghpl,2022-03-10,2,unemployed,610.0,Urban,Gauteng,0.0,,,1.0,,,,,,1,1,1985,12,1
3129,Id_va332kvag9,2021-08-11,1,self employed,228.0,Urban,Mpumalanga,1.0,,,5.0,,,,,,1,1,1989,4,1
3130,Id_f43dvfjs3h,2022-02-22,2,unemployed,1035.0,Urban,Mpumalanga,1.0,,,,,,,,,0,1,1989,6,1
3131,Id_ly5cg3nfif,2022-08-03,3,unemployed,1282.0,Rural,KwaZulu-Natal,0.0,0.0,0.0,1.0,,,,,,0,1,1993,11,0
3132,Id_7jfcj1pajh,2023-02-08,4,studying,,Rural,Limpopo,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,0,1,1997,3,1
3133,Id_i9aulpmj94,2023-03-02,4,unemployed,309.0,Urban,Gauteng,1.0,0.0,1.0,2.0,,50 - 59 %,50 - 59 %,,30 - 39 %,1,1,2000,1,0
3134,Id_spjxg5252f,2022-03-11,2,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,1
3135,Id_sq6celnz4r,2022-03-01,2,wage employed,91.0,Urban,Gauteng,1.0,,,4.0,,40 - 49 %,40 - 49 %,,,0,1,1995,9,0
3136,Id_zq7un6jl0o,2023-02-02,4,studying,,Urban,Free State,1.0,1.0,0.0,4.0,70 - 79 %,,70 - 79 %,,80 - 100 %,0,1,1995,4,1
3137,Id_1obca3z5ze,2022-02-28,2,unemployed,613.0,Urban,Gauteng,,,,,,,,,,0,1,1988,1,0
3138,Id_kcp797it2h,2023-03-13,4,unemployed,64.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,2004,2,0
3139,Id_nzp1hwxo81,2022-03-01,2,unemployed,127.0,Urban,Limpopo,1.0,1.0,0.0,2.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,1996,5,0
3140,Id_l8iuqv3qtl,2022-08-05,3,other,,Urban,Gauteng,1.0,,,4.0,,50 - 59 %,,50 - 59 %,,1,1,1997,4,1
3141,Id_i6zvatmzb5,2023-02-08,4,studying,,Rural,KwaZulu-Natal,1.0,1.0,0.0,3.0,30 - 39 %,,70 - 79 %,,40 - 49 %,0,1,2001,4,0
3142,Id_9mflkmt9ez,2023-03-17,4,unemployed,2986.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1997,1,0
3143,Id_k3ssbtbrq8,2023-02-27,4,unemployed,1132.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1998,7,0
3144,Id_r5i6u2tzvm,2023-02-13,4,unemployed,401.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1997,1,0
3145,Id_3v20r63mq1,2023-02-07,4,unemployed,401.0,Urban,Limpopo,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,,0,1,1993,2,0
3146,Id_1gn6rfg97l,2022-08-01,3,studying,,Urban,Mpumalanga,1.0,0.0,0.0,3.0,,,50 - 59 %,,,0,1,2001,10,0
3147,Id_593uzw6a8f,2023-02-08,4,unemployed,889.0,Urban,Free State,1.0,0.0,0.0,1.0,,50 - 59 %,40 - 49 %,,,1,1,1992,9,0
3148,Id_r7v81mape1,2023-03-20,4,unemployed,95.0,Urban,Eastern Cape,0.0,0.0,0.0,3.0,,,,,,1,1,2001,6,0
3149,Id_tnfc7kwhxa,2023-02-15,4,unemployed,730.0,Urban,North West,1.0,0.0,0.0,2.0,,40 - 49 %,60 - 69 %,,,1,1,2002,6,0
3150,Id_wndd5dlmji,2023-03-01,4,unemployed,398.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1990,1,0
3151,Id_mbpbw7t1p4,2023-02-28,4,studying,,Rural,Mpumalanga,,,,,,,,,,0,1,1998,10,0
3152,Id_gspllkaj0p,2023-03-01,4,other,,Rural,Mpumalanga,,,,,,,,,,0,1,1999,8,0
3153,Id_uidx6qet20,2022-07-29,3,wage employed,492.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,40 - 49 %,,,1,1,1996,5,1
3154,Id_409faxqumi,2022-08-15,3,wage employed,,Urban,Gauteng,0.0,,,1.0,,,,,,1,1,1999,12,0
3155,Id_23la4j0qmx,2023-03-01,4,wage employed,153.0,Urban,Mpumalanga,1.0,0.0,0.0,2.0,,60 - 69 %,50 - 59 %,,,0,1,1999,11,1
3156,Id_whhzgexwpx,2022-02-24,2,self employed,173.0,Urban,North West,1.0,,,2.0,,,,,,1,1,1997,5,0
3157,Id_9pfjrcakf1,2022-08-03,3,other,,Urban,Gauteng,1.0,1.0,0.0,5.0,,50 - 59 %,60 - 69 %,,,1,1,1999,9,1
3158,Id_ycdpqhiznh,2023-02-02,4,unemployed,1132.0,Urban,Gauteng,1.0,,,2.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0
3159,Id_nuwhf9zmna,2022-03-04,2,unemployed,988.0,Urban,Western Cape,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,1
3160,Id_sdmwczhs1x,2023-02-09,4,unemployed,36.0,Urban,Eastern Cape,1.0,0.0,1.0,,,60 - 69 %,70 - 79 %,,,1,1,1994,7,0
3161,Id_m078i1ug70,2021-08-13,1,employment programme,0.0,Urban,Gauteng,1.0,0.0,0.0,4.0,50 - 59 %,,60 - 69 %,,60 - 69 %,0,1,1997,11,1
3162,Id_cys573bvt7,2023-02-17,4,studying,,Rural,Limpopo,1.0,,,1.0,,70 - 79 %,50 - 59 %,,,0,1,2000,1,1
3163,Id_f3pzq3zeth,2022-02-28,2,unemployed,1401.0,Urban,Free State,1.0,0.0,0.0,3.0,0 - 29 %,,40 - 49 %,,,0,1,1997,6,1
3164,Id_a5igu724pd,2023-02-13,4,unemployed,67.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,0,1,2001,12,0
3165,Id_srmqxr8trh,2021-08-17,1,wage employed,0.0,Urban,Gauteng,,,,,,,,,,1,1,1997,2,1
3166,Id_vdxqamf5z6,2022-08-01,3,wage employed,5.0,Rural,Mpumalanga,1.0,0.0,1.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,1996,2,1
3167,Id_fv46r6djgf,2023-03-13,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,0 - 29 %,40 - 49 %,,,1,1,1998,4,0
3168,Id_qewuokhaps,2022-03-09,2,studying,,Suburb,North West,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,1,1,1991,12,0
3169,Id_wulrknbupc,2022-03-17,2,wage employed,213.0,Urban,Gauteng,1.0,,,2.0,80 - 100 %,,80 - 100 %,,80 - 100 %,0,1,2000,1,0
3170,Id_ifa15j37bg,2022-02-24,2,unemployed,365.0,Urban,Free State,1.0,0.0,0.0,3.0,40 - 49 %,,70 - 79 %,,30 - 39 %,1,1,1990,10,0
3171,Id_3v7kqfwgu9,2023-02-07,4,unemployed,91.0,Urban,Gauteng,,,,,,,,,,0,1,1996,6,1
3172,Id_i4bmn7zeb8,2023-02-14,4,wage employed,0.0,Urban,KwaZulu-Natal,1.0,,,4.0,0 - 29 %,,60 - 69 %,,30 - 39 %,0,1,2000,1,0
3173,Id_3m3drp2hp5,2023-03-01,4,wage employed,61.0,Urban,Free State,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,1991,1,1
3174,Id_ad02zid19g,2022-02-28,2,unemployed,94.0,Suburb,Gauteng,1.0,1.0,0.0,3.0,,30 - 39 %,,40 - 49 %,,0,1,1988,5,0
3175,Id_pl6a5jvkod,2022-03-16,2,unemployed,445.0,Urban,Eastern Cape,1.0,,,1.0,,0 - 29 %,30 - 39 %,,,1,1,2000,1,0
3176,Id_5ypfcj575o,2022-08-08,3,other,,Urban,Western Cape,1.0,0.0,0.0,4.0,,40 - 49 %,60 - 69 %,,,1,1,2001,12,1
3177,Id_7hawej26rz,2022-03-14,2,studying,,Urban,KwaZulu-Natal,1.0,,1.0,,,80 - 100 %,,80 - 100 %,,1,1,2000,1,0
3178,Id_01gjwcjfu6,2022-03-17,2,wage employed,94.0,Urban,Western Cape,1.0,0.0,0.0,4.0,50 - 59 %,,70 - 79 %,,50 - 59 %,0,1,2000,1,1
3179,Id_z06obludcz,2022-02-23,2,unemployed,2445.0,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1995,4,1
3180,Id_25dtwi5gzu,2022-03-10,2,studying,,Urban,Gauteng,1.0,,1.0,3.0,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,1995,5,1
3181,Id_sprlsjpe00,2023-02-28,4,unemployed,67.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,4.0,,30 - 39 %,,40 - 49 %,,0,1,1997,6,0
3182,Id_xndr4806rc,2022-08-02,3,wage employed,1739.0,Urban,Mpumalanga,,,,,,,,,,1,1,1998,3,1
3183,Id_azwyuugo1v,2022-08-03,3,studying,,Urban,Western Cape,0.0,0.0,0.0,5.0,,,,,,1,1,2004,3,0
3184,Id_iaqvglkqtb,2022-08-04,3,unemployed,462.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,30 - 39 %,40 - 49 %,,,0,1,1993,11,0
3185,Id_cmsdqayw9x,2023-02-07,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,,50 - 59 %,,1,1,2002,3,0
3186,Id_0gyqqeq4ji,2022-08-10,3,other,,Urban,Gauteng,0.0,,,3.0,,,,,,0,1,1997,4,1
3187,Id_nyftokv3y0,2023-02-22,4,unemployed,432.0,Rural,Limpopo,,,,,,,,,,0,1,1997,10,0
3188,Id_nqhtay57z9,2023-03-02,4,unemployed,5.0,Urban,Gauteng,0.0,0.0,0.0,2.0,,,,,,0,1,1999,1,0
3189,Id_xqurs0t5dt,2023-03-22,4,unemployed,365.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,60 - 69 %,,,1,1,2004,4,0
3190,Id_fmtk0wdifc,2023-02-09,4,wage employed,122.0,Urban,North West,1.0,0.0,0.0,,,,,40 - 49 %,,0,1,1993,5,0
3191,Id_bdwwa1dkym,2023-03-20,4,studying,,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,60 - 69 %,,,1,1,2004,2,0
3192,Id_bgxswc4ogv,2022-08-10,3,unemployed,583.0,Urban,Gauteng,1.0,,,0.0,,40 - 49 %,50 - 59 %,,,1,1,1998,9,0
3193,Id_7wg33ftoao,2022-03-02,2,wage employed,181.0,Suburb,Gauteng,1.0,,,2.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
3194,Id_gr5x7qf121,2022-03-17,2,unemployed,430.0,Rural,Mpumalanga,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,2000,1,0
3195,Id_6j1qc3z5ny,2022-08-15,3,studying,,Suburb,Gauteng,,,,,,,,,,1,1,1995,2,0
3196,Id_5pue5rndj8,2022-03-03,2,studying,,Rural,Free State,1.0,,,1.0,,,,,,1,1,2000,1,0
3197,Id_pdgvtbor5o,2022-03-08,2,unemployed,2525.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,40 - 49 %,,,1,1,1995,6,1
3198,Id_hmiuu0mxmh,2022-03-09,2,unemployed,99.0,Urban,Gauteng,1.0,0.0,0.0,5.0,50 - 59 %,,,70 - 79 %,60 - 69 %,1,1,2002,6,0
3199,Id_diq3zikecl,2023-02-27,4,wage employed,153.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,,40 - 49 %,,0,1,2002,2,0
3200,Id_k7horui5m5,2023-02-08,4,unemployed,5.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1996,3,0
3201,Id_i4w717aq60,2023-02-20,4,unemployed,36.0,Urban,Mpumalanga,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,2002,1,0
3202,Id_x7xpklvrzr,2023-03-02,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,0 - 29 %,0,1,1994,11,0
3203,Id_5eiobarsje,2023-03-24,4,studying,,Suburb,Gauteng,,,,,,,,,,1,1,1999,8,0
3204,Id_rp4nyktg5e,2022-08-04,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,30 - 39 %,,70 - 79 %,,40 - 49 %,0,1,1995,12,1
3205,Id_qpdl1icybv,2021-08-13,1,self employed,820.0,Urban,Gauteng,1.0,1.0,,1.0,,,,,,0,1,1985,11,1
3206,Id_zaodmc3agi,2023-02-15,4,unemployed,334.0,Urban,KwaZulu-Natal,1.0,0.0,1.0,5.0,50 - 59 %,,,60 - 69 %,50 - 59 %,1,1,1999,6,0
3207,Id_p5pc21aqyc,2023-03-08,4,unemployed,1525.0,Suburb,Limpopo,,,,,,,,,,1,1,1998,8,0
3208,Id_ktpwoxzphs,2023-03-01,4,wage employed,242.0,Urban,Limpopo,0.0,0.0,0.0,,,,,,,0,1,1993,5,0
3209,Id_xzw7qknp3b,2022-02-24,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2002,5,0
3210,Id_ffsvnrcg38,2023-02-06,4,unemployed,36.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,4.0,50 - 59 %,,60 - 69 %,,50 - 59 %,0,1,1998,10,0
3211,Id_ruzoq4vtuh,2022-08-01,3,unemployed,401.0,Urban,Limpopo,,,,,,,,,,0,1,2001,2,0
3212,Id_lemiicfs8n,2022-03-03,2,self employed,1525.0,Urban,Gauteng,1.0,,,,,30 - 39 %,50 - 59 %,,,1,1,2000,1,1
3213,Id_xtkcapx7hl,2023-03-01,4,unemployed,64.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,30 - 39 %,,,,0,1,2003,5,0
3214,Id_369ngpjz22,2022-09-03,3,other,,Rural,KwaZulu-Natal,0.0,,,2.0,,,,,,0,1,1993,6,1
3215,Id_car7e6zs6s,2022-08-11,3,other,,Urban,KwaZulu-Natal,1.0,1.0,0.0,2.0,30 - 39 %,,50 - 59 %,,,1,1,1999,1,1
3216,Id_kgnyxaxzqw,2023-02-10,4,unemployed,1101.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,1993,8,0
3217,Id_l97n5gd2j2,2022-02-28,2,wage employed,22.0,Urban,Limpopo,1.0,,,3.0,60 - 69 %,,50 - 59 %,,50 - 59 %,0,1,2001,1,1
3218,Id_leoad9m013,2022-03-07,2,studying,,Suburb,Gauteng,1.0,,,5.0,,40 - 49 %,,40 - 49 %,,1,1,2000,1,1
3219,Id_sz6fuaethv,2023-02-13,4,unemployed,67.0,Urban,Gauteng,1.0,1.0,0.0,4.0,,70 - 79 %,,60 - 69 %,,0,1,2000,1,0
3220,Id_wud93d6h7c,2023-03-01,4,unemployed,551.0,Rural,Limpopo,1.0,0.0,1.0,4.0,30 - 39 %,,70 - 79 %,,40 - 49 %,0,1,1993,1,0
3221,Id_qf73ugnmy9,2022-09-03,3,studying,,Urban,Eastern Cape,1.0,0.0,1.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,1998,3,0
3222,Id_on9zs9nj54,2022-08-05,3,unemployed,1709.0,Urban,KwaZulu-Natal,1.0,,,,,,,,,1,1,1998,3,0
3223,Id_a4sriwccc0,2023-03-14,4,unemployed,1890.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1996,9,0
3224,Id_gg9nt2cwrx,2023-03-13,4,self employed,,Urban,Western Cape,1.0,0.0,0.0,2.0,0 - 29 %,,40 - 49 %,,,1,1,1991,12,0
3225,Id_ftl11b5sul,2022-03-02,2,unemployed,1191.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,,30 - 39 %,,70 - 79 %,,30 - 39 %,1,1,2000,1,0
3226,Id_35h4e4rrr1,2023-02-23,4,unemployed,2593.0,Urban,Gauteng,,,,,,,,,,0,1,1994,6,0
3227,Id_t2r0aas6us,2023-03-09,4,unemployed,245.0,Urban,Gauteng,0.0,0.0,0.0,1.0,,,,,,1,1,2000,1,0
3228,Id_3ywsmalbj8,2023-03-16,4,unemployed,887.0,Suburb,Gauteng,1.0,0.0,0.0,1.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,3,0
3229,Id_zzomcxbclw,2022-08-02,3,unemployed,1009.0,Urban,North West,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,30 - 39 %,1,1,1994,5,0
3230,Id_q2tow2fkg5,2023-02-28,4,unemployed,1893.0,Urban,Free State,1.0,0.0,0.0,1.0,,70 - 79 %,50 - 59 %,,,0,1,1996,6,0
3231,Id_7b5xqryia7,2022-03-09,2,studying,,Urban,Gauteng,1.0,1.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,1995,5,0
3232,Id_7qc9upx4dd,2022-08-08,3,other,,Urban,Free State,,,,,,,,,,0,1,1989,10,1
3233,Id_ysf3dyiixz,2021-08-19,1,studying,,Urban,Western Cape,1.0,,,5.0,,,,,,1,1,2000,11,1
3234,Id_efvmxum68s,2023-02-28,4,unemployed,1073.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,0,1,1988,12,0
3235,Id_4va9b89wky,2023-02-08,4,unemployed,1035.0,Urban,Gauteng,,,,,,,,,,0,1,1991,7,1
3236,Id_4gwzuehuhg,2023-03-22,4,studying,,Urban,Limpopo,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,1,1,1997,11,0
3237,Id_ghmbla3hgz,2022-08-12,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,1986,8,0
3238,Id_2dip6wdxhc,2021-08-18,1,studying,,Rural,Mpumalanga,1.0,,,3.0,,40 - 49 %,60 - 69 %,,,0,1,1989,9,0
3239,Id_0oxemu2n07,2022-08-05,3,other,,Suburb,Gauteng,1.0,0.0,1.0,1.0,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,1996,11,1
3240,Id_xmprc3zar8,2023-02-09,4,self employed,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1996,8,0
3241,Id_n4vxfvweez,2023-03-23,4,unemployed,64.0,Suburb,Limpopo,,,,,,,,,,1,1,1991,9,0
3242,Id_10jabbdff0,2023-03-22,4,unemployed,3017.0,Rural,Limpopo,,,,,,,,,,1,1,1989,7,0
3243,Id_u12osp2mnp,2023-02-09,4,wage employed,243.0,Rural,Eastern Cape,1.0,,,2.0,0 - 29 %,,40 - 49 %,,,1,1,2000,1,0
3244,Id_bx6cbvg5a8,2022-03-02,2,wage employed,365.0,Urban,Gauteng,,,,,,,,,,0,1,1998,9,0
3245,Id_narryam71o,2023-02-09,4,studying,,Suburb,Limpopo,,,,,,,,,,0,1,2001,5,1
3246,Id_ga0czqkz3w,2022-07-29,3,unemployed,247.0,Urban,Limpopo,1.0,0.0,0.0,0.0,,40 - 49 %,50 - 59 %,,,1,1,1994,5,0
3247,Id_z1c92z0u37,2023-02-15,4,unemployed,365.0,Urban,Gauteng,1.0,,,3.0,,70 - 79 %,60 - 69 %,,,0,1,2000,1,0
3248,Id_d3kjr0nms2,2023-03-07,4,unemployed,33.0,Urban,Gauteng,,,,,,,,,,1,1,1991,7,0
3249,Id_6ef0bgl2jt,2023-03-22,4,unemployed,521.0,Rural,Mpumalanga,,,,,,,,,,1,1,1989,12,0
3250,Id_ylxruw8pvh,2022-08-12,3,studying,,Rural,Limpopo,1.0,1.0,0.0,2.0,50 - 59 %,,60 - 69 %,,50 - 59 %,1,1,1997,10,0
3251,Id_6wgo5733n3,2023-03-17,4,unemployed,1160.0,Urban,Western Cape,0.0,,,3.0,,,,,,1,1,1990,10,0
3252,Id_pxock2iw7v,2021-08-18,1,unemployed,0.0,Urban,Gauteng,1.0,,,2.0,,50 - 59 %,60 - 69 %,,,0,1,2001,4,1
3253,Id_jdmje369k1,2022-08-08,3,other,,Urban,KwaZulu-Natal,1.0,0.0,1.0,3.0,40 - 49 %,,60 - 69 %,,60 - 69 %,0,1,1998,5,1
3254,Id_kf8jprqkne,2023-02-08,4,unemployed,736.0,Urban,KwaZulu-Natal,1.0,,,1.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
3255,Id_jvuqw6a418,2022-02-24,2,unemployed,425.0,Urban,North West,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,40 - 49 %,1,1,2001,9,0
3256,Id_kcoa5n29co,2023-02-13,4,studying,,Rural,Gauteng,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,1996,4,0
3257,Id_5z4hkou72s,2021-08-12,1,wage employed,0.0,Urban,Eastern Cape,1.0,,,3.0,30 - 39 %,,60 - 69 %,,,1,1,1988,1,0
3258,Id_3yqidvqaik,2022-08-04,3,other,,Urban,Gauteng,0.0,0.0,0.0,,,,,,,1,1,1988,9,0
3259,Id_m2pyay8i8n,2023-02-16,4,unemployed,401.0,Urban,Western Cape,1.0,0.0,0.0,5.0,,30 - 39 %,50 - 59 %,,,1,1,2003,2,0
3260,Id_dnb01owahy,2023-02-27,4,unemployed,36.0,Urban,Gauteng,,,,,,,,,,0,1,2002,12,0
3261,Id_bcqllfxdar,2022-08-05,3,unemployed,339.0,Urban,Limpopo,1.0,0.0,0.0,2.0,0 - 29 %,,40 - 49 %,,,1,1,1989,8,0
3262,Id_dylwpnny2q,2023-02-08,4,unemployed,370.0,Rural,Limpopo,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,2003,11,0
3263,Id_cbc10a2qfx,2023-03-14,4,unemployed,64.0,Urban,Eastern Cape,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2004,2,0
3264,Id_m5d7ircd2p,2022-07-28,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2003,10,0
3265,Id_kqg866iag9,2023-03-01,4,unemployed,33.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,0,1,1995,12,0
3266,Id_kt1e3lmmo6,2022-03-16,2,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,40 - 49 %,,80 - 100 %,,50 - 59 %,1,1,2000,1,1
3267,Id_bdh29ilwyy,2023-03-09,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,0 - 29 %,,,50 - 59 %,0 - 29 %,1,1,1997,9,1
3268,Id_ifv64dev4o,2023-03-09,4,unemployed,429.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,,30 - 39 %,40 - 49 %,,,1,1,1997,6,0
3269,Id_fgme5u87zy,2023-02-09,4,unemployed,36.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2001,10,0
3270,Id_cqtkv5j1qu,2022-03-17,2,unemployed,80.0,Rural,North West,1.0,0.0,0.0,2.0,0 - 29 %,,50 - 59 %,,,0,1,2000,1,0
3271,Id_365u6cbopf,2023-02-10,4,studying,,Suburb,KwaZulu-Natal,1.0,,,4.0,50 - 59 %,,60 - 69 %,,60 - 69 %,1,1,2000,1,0
3272,Id_mg4piwucjo,2023-03-02,4,wage employed,304.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1999,7,0
3273,Id_d0mbeler1y,2023-02-13,4,studying,,Urban,Gauteng,1.0,,,1.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,1
3274,Id_kaynj2ioya,2023-02-07,4,studying,,Urban,Limpopo,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,1,1,2000,1,0
3275,Id_g9wpht3ox9,2022-08-10,3,unemployed,5.0,Suburb,Eastern Cape,0.0,,,,,,,,,0,1,1997,1,0
3276,Id_mtgsjl12nu,2022-08-01,3,studying,,Urban,Mpumalanga,,,,,,,,,,0,1,1999,7,0
3277,Id_yogk5o17ok,2022-03-04,2,self employed,272.0,Urban,Gauteng,1.0,0.0,1.0,1.0,,50 - 59 %,50 - 59 %,,,1,1,2000,1,1
3278,Id_7g1sc2km9u,2021-08-13,1,wage employed,0.0,Urban,KwaZulu-Natal,1.0,,,4.0,,,,,,0,1,1988,9,1
