,Unnamed: 0,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth
1688,1688,Id_n2elz6kur2,2022-08-10,3,other,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,1999,9
1689,1689,Id_r50xfb685c,2023-02-15,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,,40 - 49 %,,,0,1,2002,3
1690,1690,Id_6af93sthv9,2022-02-24,2,wage employed,289.0,Urban,Eastern Cape,,,,,,,,,,1,1,1987,1
1691,1691,Id_32dumey0cf,2023-02-07,4,wage employed,304.0,Suburb,Gauteng,1.0,0.0,0.0,5.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1
1692,1692,Id_yc7vltimgr,2023-02-15,4,wage employed,212.0,Urban,North West,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,2000,10
1693,1693,Id_4so7kektqw,2023-02-22,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,0,1,1997,4
1694,1694,Id_tpi5tlzak1,2023-03-06,4,studying,,Urban,Free State,1.0,1.0,0.0,5.0,40 - 49 %,,,60 - 69 %,,1,1,1994,5
1695,1695,Id_pwx1tw8cmr,2022-07-29,3,unemployed,917.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,50 - 59 %,,,1,1,1999,9
1696,1696,Id_v8ihu4xlmg,2023-02-06,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,2.0,0 - 29 %,,50 - 59 %,,0 - 29 %,1,1,2003,8
1697,1697,Id_d98euufkmz,2022-03-03,2,wage employed,10.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,,30 - 39 %,,70 - 79 %,,,1,1,2000,1
1698,1698,Id_wvbmz5h0y4,2023-02-10,4,unemployed,913.0,Urban,North West,1.0,0.0,0.0,,30 - 39 %,,40 - 49 %,,,0,1,1988,6
1699,1699,Id_7hojo3tm6x,2023-02-01,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,30 - 39 %,,50 - 59 %,,1,1,1997,3
1700,1700,Id_mfkj143zj7,2021-08-12,1,studying,,Urban,Western Cape,1.0,0.0,0.0,2.0,0 - 29 %,,60 - 69 %,,40 - 49 %,1,1,1999,12
1701,1701,Id_wdfby5aleu,2023-02-20,4,unemployed,736.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,0,1,1993,3
1702,1702,Id_082tmm337i,2023-03-01,4,wage employed,487.0,Rural,Limpopo,1.0,0.0,0.0,,,60 - 69 %,50 - 59 %,,,0,1,1995,5
1703,1703,Id_v5rxpyka2o,2022-08-03,3,self employed,2409.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,30 - 39 %,1,1,1998,1
1704,1704,Id_56096zutar,2023-03-20,4,unemployed,795.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,0 - 29 %,1,1,2002,1
1705,1705,Id_e06p9hwo90,2023-02-17,4,unemployed,2593.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,1997,8
1706,1706,Id_7i7f1hihsa,2023-02-17,4,unemployed,370.0,Urban,Limpopo,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,,1,1,1999,1
1707,1707,Id_b6wu7mwwg2,2022-08-01,3,self employed,186.0,Urban,Limpopo,1.0,0.0,1.0,5.0,,60 - 69 %,60 - 69 %,,,0,1,1999,6
1708,1708,Id_h2yuv8dx0b,2022-03-01,2,unemployed,156.0,Urban,Gauteng,,,,,,,,,,0,1,1993,12
1709,1709,Id_9exbi04ahn,2022-08-10,3,other,,Urban,Gauteng,1.0,,,5.0,,70 - 79 %,,50 - 59 %,0 - 29 %,0,1,1991,3
1710,1710,Id_cli9pqpadf,2023-02-27,4,wage employed,731.0,Urban,Mpumalanga,1.0,0.0,1.0,1.0,70 - 79 %,,60 - 69 %,,60 - 69 %,0,1,1993,12
1711,1711,Id_dm9pbvdt6s,2023-03-06,4,wage employed,1856.0,Urban,Eastern Cape,,,,,,,,,,1,1,1988,5
1712,1712,Id_0dgvt5lwkt,2023-03-06,4,wage employed,92.0,Urban,Eastern Cape,,,,,,,,,,1,1,1999,9
1713,1713,Id_0y1rlb9gml,2023-02-22,4,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,70 - 79 %,,40 - 49 %,,0,1,2001,5
1714,1714,Id_ygs91lzs1g,2022-08-02,3,self employed,,Urban,Western Cape,,,,,,,,,,1,1,2003,12
1715,1715,Id_bhpmmdvwv8,2023-03-06,4,studying,,Urban,Gauteng,1.0,,,3.0,,50 - 59 %,60 - 69 %,,,0,1,2000,1
1716,1716,Id_6rtpenbpwo,2023-02-28,4,wage employed,62.0,Urban,North West,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,2000,10
1717,1717,Id_ovc1uvevfr,2022-02-24,2,wage employed,35.0,Urban,Western Cape,1.0,,,5.0,,,,,,1,1,2002,4
1718,1718,Id_a5zyi2fa7u,2023-03-01,4,studying,,Urban,Western Cape,1.0,,,4.0,,0 - 29 %,,40 - 49 %,,1,1,2000,1
1719,1719,Id_y8htg2u24u,2023-02-08,4,unemployed,36.0,Urban,Western Cape,1.0,0.0,0.0,,,40 - 49 %,,50 - 59 %,,0,1,2000,1
1720,1720,Id_1c46c6iwch,2022-09-03,3,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,1999,7
1721,1721,Id_widy5om8gm,2023-03-02,4,studying,,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1997,4
1722,1722,Id_pnrdz62fyr,2022-02-24,2,unemployed,93.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,1,1,1998,6
1723,1723,Id_fyquookm88,2022-08-10,3,self employed,97.0,Urban,Western Cape,1.0,0.0,0.0,,,,,,,0,1,1987,4
1724,1724,Id_crylmlfts8,2023-02-06,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,,50 - 59 %,,,1,1,1986,12
1725,1725,Id_br4gx830z6,2023-02-06,4,studying,,Urban,KwaZulu-Natal,1.0,,,,,40 - 49 %,50 - 59 %,,,0,1,1999,1
1726,1726,Id_m5833t25xh,2023-03-20,4,unemployed,761.0,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,0 - 29 %,50 - 59 %,,,1,1,1991,3
1727,1727,Id_lsjdpg6t8t,2023-02-08,4,wage employed,518.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,0,1,2000,1
1728,1728,Id_4we5bf1am3,2023-02-07,4,unemployed,1857.0,Suburb,Mpumalanga,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,0,1,1997,12
1729,1729,Id_v0c8sf03hr,2022-03-15,2,unemployed,1034.0,Urban,KwaZulu-Natal,1.0,,1.0,,,40 - 49 %,60 - 69 %,,,1,1,2000,1
1730,1730,Id_4q6hv17ay5,2023-03-02,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,30 - 39 %,40 - 49 %,,,0,1,2000,1
1731,1731,Id_kq286lbazx,2023-03-15,4,studying,,Suburb,Limpopo,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,2002,8
1732,1732,Id_pvp0adve54,2023-02-28,4,unemployed,401.0,Rural,Northern Cape,,,,,,,,,,0,1,1999,8
1733,1733,Id_p1eydacgzh,2023-02-09,4,wage employed,1096.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,1997,9
1734,1734,Id_oo3wb1e85o,2022-08-02,3,other,,Rural,North West,,,,,,,,,,1,1,2002,8
1735,1735,Id_w69r6tvq9h,2023-03-01,4,unemployed,309.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,50 - 59 %,,,50 - 59 %,50 - 59 %,0,1,1992,8
1736,1736,Id_tbzh0jlylk,2023-02-16,4,self employed,,Urban,Gauteng,,,,,,,,,,0,1,1995,8
1737,1737,Id_pbe3qcw8y9,2023-02-09,4,unemployed,36.0,Rural,Mpumalanga,,,,,,,,,,0,1,2003,1
1738,1738,Id_xqktzgfy6u,2023-02-20,4,studying,,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1997,10
1739,1739,Id_3vrhj3xbrd,2021-08-18,1,self employed,90.0,Urban,Gauteng,1.0,,,5.0,,,,,,0,1,1994,4
1740,1740,Id_klimz9l0mu,2023-02-15,4,studying,,Urban,Western Cape,1.0,0.0,0.0,3.0,,40 - 49 %,,40 - 49 %,,0,1,2001,12
1741,1741,Id_ek9nter49s,2023-02-15,4,unemployed,731.0,Urban,Western Cape,,,,,,,,,,0,1,2002,6
1742,1742,Id_0fb3aq83x6,2023-02-07,4,unemployed,342.0,Rural,Limpopo,1.0,0.0,0.0,,40 - 49 %,,60 - 69 %,,30 - 39 %,1,1,2000,1
1743,1743,Id_d9us82mokz,2022-03-07,2,unemployed,125.0,Rural,Mpumalanga,1.0,,,5.0,60 - 69 %,,,60 - 69 %,40 - 49 %,0,1,2000,1
1744,1744,Id_z0qbgzcfmr,2023-02-13,4,unemployed,36.0,Urban,Mpumalanga,1.0,,,1.0,30 - 39 %,,50 - 59 %,,60 - 69 %,0,1,2000,1
1745,1745,Id_u1kcet2rdh,2023-02-02,4,wage employed,0.0,Urban,Gauteng,1.0,0.0,0.0,1.0,30 - 39 %,,30 - 39 %,,0 - 29 %,0,1,1989,8
1746,1746,Id_kvyicvfgcf,2022-03-18,2,studying,,Rural,KwaZulu-Natal,0.0,,,,,,,,,0,1,2000,1
1747,1747,Id_i7nvvbhrts,2023-02-16,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,,,,,1,1,1996,12
1748,1748,Id_q1ww54vkgt,2022-02-24,2,unemployed,1052.0,Rural,Limpopo,1.0,,,1.0,30 - 39 %,,60 - 69 %,,50 - 59 %,1,1,1997,9
1749,1749,Id_dwalixvqbi,2023-03-02,4,studying,,Urban,KwaZulu-Natal,1.0,1.0,0.0,2.0,30 - 39 %,,60 - 69 %,,50 - 59 %,1,1,2000,1
1750,1750,Id_hzu1kl2y0v,2022-03-02,2,unemployed,184.0,Urban,Gauteng,1.0,,,4.0,,,,,,0,1,2000,6
1751,1751,Id_253hhat9ly,2022-02-24,2,unemployed,1163.0,Urban,Gauteng,0.0,0.0,0.0,1.0,,,,,,1,1,1991,9
1752,1752,Id_gxb01c8rsw,2023-03-09,4,studying,,Rural,North West,1.0,0.0,0.0,1.0,,30 - 39 %,30 - 39 %,,,1,1,1990,7
1753,1753,Id_56w10cmkvf,2023-03-06,4,unemployed,516.0,Urban,Gauteng,0.0,0.0,0.0,,,,,,,0,1,2000,1
1754,1754,Id_eqbidxw1n0,2022-08-12,3,wage employed,,Rural,North West,1.0,,,,,40 - 49 %,60 - 69 %,,,0,1,1996,10
1755,1755,Id_5y54vl5ig1,2022-08-10,3,wage employed,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,2001,9
1756,1756,Id_vls2yvc9s3,2023-02-16,4,unemployed,67.0,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,40 - 49 %,60 - 69 %,,,0,1,2002,8
1757,1757,Id_lpu65atq1c,2022-08-01,3,other,,Rural,Mpumalanga,,,,,,,,,,0,1,2001,6
1758,1758,Id_n05cfjxl8y,2023-02-16,4,wage employed,820.0,Suburb,Northern Cape,,,,,,,,,,0,1,1998,4
1759,1759,Id_pdr4bb3ste,2023-03-07,4,unemployed,1067.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1991,11
1760,1760,Id_io4athusho,2023-03-03,4,unemployed,64.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,0,1,2001,8
1761,1761,Id_5g8e7drfum,2022-08-10,3,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,2002,11
1762,1762,Id_rur7k1t45e,2022-02-22,2,unemployed,434.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,5.0,30 - 39 %,,,40 - 49 %,40 - 49 %,1,1,2002,5
1763,1763,Id_dvaa498nit,2022-02-25,2,studying,,Urban,Eastern Cape,1.0,,,2.0,0 - 29 %,,50 - 59 %,,,1,1,2002,11
1764,1764,Id_ldfj07sgyl,2023-03-03,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1
1765,1765,Id_eivpjzohoz,2021-08-12,1,wage employed,0.0,Urban,Gauteng,0.0,0.0,0.0,2.0,,,,,,0,1,1988,10
1766,1766,Id_8gnthm24dj,2023-02-27,4,wage employed,273.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,2.0,,,,,,0,1,1992,8
1767,1767,Id_rpdyopec13,2023-02-17,4,wage employed,153.0,Urban,Limpopo,1.0,1.0,0.0,2.0,60 - 69 %,,60 - 69 %,,,1,1,1997,9
1768,1768,Id_n00yaaekij,2021-08-13,1,employment programme,0.0,Rural,KwaZulu-Natal,1.0,1.0,,2.0,,50 - 59 %,60 - 69 %,,,1,1,1990,11
1769,1769,Id_y25gm2cjyx,2022-08-05,3,other,,Urban,Gauteng,1.0,1.0,,,40 - 49 %,,,50 - 59 %,40 - 49 %,1,1,1998,6
1770,1770,Id_5isfuhdqvs,2023-02-09,4,studying,,Urban,North West,1.0,0.0,0.0,,,50 - 59 %,60 - 69 %,,,1,1,2002,10
1771,1771,Id_bl2dh6tjxa,2022-08-03,3,other,,Urban,KwaZulu-Natal,1.0,0.0,1.0,3.0,0 - 29 %,,70 - 79 %,,,1,1,2001,10
1772,1772,Id_tasaabrqhh,2023-02-08,4,unemployed,951.0,Suburb,Limpopo,1.0,,,3.0,30 - 39 %,,60 - 69 %,,,1,1,2000,1
1773,1773,Id_12vvfv3u1d,2023-02-03,4,studying,,Urban,Gauteng,1.0,,,3.0,,,,,,1,1,1998,10
1774,1774,Id_hxum4ig62c,2022-02-24,2,unemployed,639.0,Rural,North West,1.0,0.0,0.0,,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,1999,9
1775,1775,Id_aix78mhk10,2023-02-06,4,studying,,Urban,Gauteng,1.0,1.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,0,1,1996,10
1776,1776,Id_yzdr5i96vv,2021-08-19,1,studying,,Urban,KwaZulu-Natal,0.0,,,4.0,,,,,,0,1,1995,11
1777,1777,Id_773tk3fw8i,2023-03-22,4,unemployed,429.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,50 - 59 %,60 - 69 %,,,1,1,2003,4
1778,1778,Id_ok0me3howk,2022-03-11,2,unemployed,49.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2000,1
1779,1779,Id_ua982ydwug,2023-02-24,4,unemployed,2228.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,,,40 - 49 %,,,0,1,1996,12
1780,1780,Id_pgbegf1f3w,2021-08-16,1,employment programme,0.0,Suburb,KwaZulu-Natal,1.0,,,1.0,40 - 49 %,,70 - 79 %,,40 - 49 %,0,1,1990,12
1781,1781,Id_5v632aoiuj,2023-03-22,4,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,40 - 49 %,,50 - 59 %,,1,1,2004,3
1782,1782,Id_3mggq20q5n,2023-02-21,4,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,2002,3
1783,1783,Id_qydfymxddq,2023-02-09,4,self employed,,Urban,Gauteng,1.0,,,,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2000,1
1784,1784,Id_7yetbmm8b9,2023-03-23,4,studying,,Urban,Limpopo,1.0,0.0,0.0,2.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2003,8
1785,1785,Id_ikvtub301y,2022-03-17,2,unemployed,21.0,Rural,North West,1.0,0.0,0.0,4.0,,70 - 79 %,80 - 100 %,,,0,1,2000,1
1786,1786,Id_a836a3iv7d,2023-02-02,4,unemployed,1163.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1991,8
1787,1787,Id_vwc67cyqus,2023-02-27,4,unemployed,311.0,Urban,North West,,,,,,,,,,0,1,1999,6
1788,1788,Id_kmjnwx4q8c,2022-07-28,3,other,,Suburb,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,0,1,2001,7
1789,1789,Id_08gwuwi46y,2023-03-15,4,unemployed,2191.0,Urban,Limpopo,,,,,,,,,,1,1,1998,3
1790,1790,Id_gu6ndcj6av,2023-02-09,4,unemployed,1132.0,Urban,Gauteng,,,,,,,,,,0,1,1997,8
1791,1791,Id_gwyrreff1l,2022-08-12,3,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,,70 - 79 %,,,1,1,1991,10
1792,1792,Id_4o2q94kai0,2022-07-29,3,studying,,Urban,Limpopo,1.0,0.0,0.0,,0 - 29 %,,70 - 79 %,,40 - 49 %,0,1,2002,12
1793,1793,Id_ojhqai34c1,2022-08-03,3,studying,,Suburb,KwaZulu-Natal,1.0,0.0,0.0,2.0,0 - 29 %,,70 - 79 %,,0 - 29 %,0,1,2001,5
1794,1794,Id_up1mwe2044,2023-03-23,4,unemployed,1191.0,Suburb,Mpumalanga,1.0,0.0,0.0,1.0,50 - 59 %,,60 - 69 %,,40 - 49 %,1,1,2000,8
1795,1795,Id_qq7vs8p18n,2023-02-17,4,unemployed,767.0,Urban,Free State,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,1999,11
1796,1796,Id_zsaqnw7d0v,2023-03-02,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,2002,9
1797,1797,Id_u1s9wohj3g,2023-03-23,4,unemployed,1009.0,Urban,Mpumalanga,,,,,,,,,,1,1,1998,9
1798,1798,Id_3l3yas6shm,2023-03-16,4,unemployed,460.0,Urban,Gauteng,,,,,,,,,,1,1,2002,8
1799,1799,Id_h9khg197p6,2022-07-29,3,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,,50 - 59 %,,1,1,2002,8
1800,1800,Id_njxg81t45z,2023-03-20,4,studying,,Urban,Mpumalanga,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,1998,9
1801,1801,Id_sy82hx1uxc,2023-02-16,4,wage employed,214.0,Urban,Eastern Cape,1.0,,,3.0,40 - 49 %,,70 - 79 %,,70 - 79 %,0,1,2000,1
1802,1802,Id_uhgniic5m0,2023-03-23,4,unemployed,95.0,Rural,Eastern Cape,1.0,0.0,0.0,1.0,0 - 29 %,,40 - 49 %,,,1,1,1993,11
1803,1803,Id_unwg3v9qc6,2021-08-12,1,studying,,Urban,Western Cape,1.0,,1.0,5.0,,,,,,0,1,1993,1
1804,1804,Id_rhe2szyupu,2022-08-01,3,studying,,Rural,Mpumalanga,1.0,0.0,0.0,3.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2002,10
1805,1805,Id_qyjzcejzdd,2022-08-11,3,studying,,Suburb,KwaZulu-Natal,1.0,0.0,1.0,2.0,30 - 39 %,,60 - 69 %,,,1,1,2000,1
1806,1806,Id_bcgsrtrilx,2022-03-01,2,wage employed,122.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,,40 - 49 %,,0,1,1998,10
1807,1807,Id_jyl9dyazzj,2023-02-28,4,unemployed,67.0,Rural,North West,1.0,0.0,0.0,1.0,0 - 29 %,,50 - 59 %,,40 - 49 %,0,1,2002,4
1808,1808,Id_lfnvs5qfs6,2023-03-13,4,studying,,Urban,Free State,,,,,,,,,,1,1,2003,5
1809,1809,Id_s3yov319c8,2021-08-17,1,wage employed,0.0,Urban,Gauteng,1.0,,1.0,5.0,40 - 49 %,,,40 - 49 %,30 - 39 %,0,1,1987,8
1810,1810,Id_5wbok9n3l5,2023-03-22,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,0.0,,60 - 69 %,50 - 59 %,,,1,1,1994,11
1811,1811,Id_uskq3sff9l,2023-03-14,4,unemployed,1921.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1999,1
1812,1812,Id_spvz4obbqe,2023-02-20,4,wage employed,183.0,Urban,Western Cape,1.0,0.0,0.0,3.0,,60 - 69 %,50 - 59 %,,,0,1,2001,9
1813,1813,Id_nli80qhmqg,2023-03-07,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2004,6
1814,1814,Id_sxatj1ojqn,2022-07-28,3,other,,Urban,Gauteng,,,,,,,,,,0,1,1994,7
1815,1815,Id_9ptfv38fxh,2022-08-04,3,wage employed,,Suburb,Gauteng,1.0,0.0,0.0,,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2000,9
1816,1816,Id_0uhsp1slil,2023-02-22,4,wage employed,2160.0,Urban,Gauteng,,,,,,,,,,0,1,1991,6
1817,1817,Id_kfzxv30evr,2023-02-21,4,unemployed,158.0,Urban,Free State,,,,,,,,,,0,1,1990,1
1818,1818,Id_m2t3i6tlzi,2023-03-23,4,studying,,Suburb,Gauteng,,,,,,,,,,1,1,2004,3
1819,1819,Id_j1jagawqdy,2023-02-08,4,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,30 - 39 %,,70 - 79 %,,40 - 49 %,1,1,2002,4
1820,1820,Id_q4bdkw5381,2023-03-16,4,unemployed,761.0,Rural,Limpopo,,,,,,,,,,1,1,2001,9
1821,1821,Id_zn4pawmnma,2023-02-17,4,unemployed,67.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,,50 - 59 %,,1,1,2004,6
1822,1822,Id_05acjsunpq,2023-02-14,4,employment programme,245.0,Urban,Free State,1.0,,,3.0,,0 - 29 %,50 - 59 %,,,1,1,2000,1
1823,1823,Id_xkygecr337,2023-03-13,4,wage employed,2892.0,Urban,Gauteng,1.0,0.0,1.0,,,60 - 69 %,70 - 79 %,,,1,1,1991,10
1824,1824,Id_xyxkh063o0,2022-08-12,3,unemployed,1709.0,Rural,Mpumalanga,0.0,0.0,0.0,3.0,,,,,,0,1,1996,1
1825,1825,Id_c0yf49nm78,2022-08-01,3,unemployed,1709.0,Urban,Limpopo,1.0,0.0,0.0,1.0,50 - 59 %,,70 - 79 %,,70 - 79 %,1,1,1997,3
1826,1826,Id_qtor6gujoa,2022-03-07,2,studying,,Urban,Western Cape,,,,,,,,,,0,1,2000,1
1827,1827,Id_j4o4svirmh,2023-03-22,4,wage employed,334.0,Urban,Eastern Cape,0.0,0.0,0.0,,,,,,,1,1,1998,9
1828,1828,Id_xlqebp699d,2022-08-11,3,unemployed,614.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2000,9
1829,1829,Id_3gcdnzj5b1,2023-03-01,4,wage employed,214.0,Rural,Limpopo,1.0,0.0,1.0,2.0,60 - 69 %,,50 - 59 %,,60 - 69 %,0,1,2000,7
1830,1830,Id_b2ohkp3p6j,2023-02-14,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,5.0,,30 - 39 %,,40 - 49 %,,1,1,2000,1
1831,1831,Id_f84xz72m4k,2023-03-13,4,unemployed,273.0,Urban,Gauteng,0.0,0.0,0.0,5.0,,,,,,1,1,1994,1
1832,1832,Id_od9hvlhh77,2022-08-03,3,self employed,66.0,Urban,KwaZulu-Natal,1.0,0.0,1.0,2.0,,50 - 59 %,70 - 79 %,,,1,1,1998,2
1833,1833,Id_qvknbf86my,2023-02-24,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,2.0,,0 - 29 %,40 - 49 %,,,0,1,1996,2
1834,1834,Id_enx4fslu9v,2022-03-11,2,unemployed,358.0,Rural,Limpopo,0.0,,,5.0,,,,,,1,1,2000,1
1835,1835,Id_8m1ji2xuyk,2023-02-20,4,studying,,Rural,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,0,1,1991,3
1836,1836,Id_l5cyidvlab,2022-03-02,2,unemployed,764.0,Urban,Gauteng,0.0,0.0,0.0,4.0,,,,,,0,1,1994,8
1837,1837,Id_jjuzk7vch1,2023-03-15,4,unemployed,761.0,Rural,North West,1.0,0.0,0.0,1.0,0 - 29 %,,50 - 59 %,,,1,1,1996,1
1838,1838,Id_3rsvtpmh2z,2022-03-10,2,unemployed,2995.0,Urban,Eastern Cape,1.0,,,,,40 - 49 %,60 - 69 %,,,1,1,1986,7
1839,1839,Id_ezpeuh4h34,2023-03-02,4,unemployed,1160.0,Urban,Gauteng,1.0,,,2.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1
1840,1840,Id_8xkalpnn9b,2023-02-14,4,wage employed,122.0,Urban,Free State,1.0,0.0,0.0,1.0,40 - 49 %,,40 - 49 %,,40 - 49 %,0,1,2001,9
1841,1841,Id_njws0dmmap,2023-02-24,4,studying,,Rural,Limpopo,,,,,,,,,,0,1,2001,9
1842,1842,Id_ablg0vuf2i,2023-03-14,4,unemployed,795.0,Urban,Eastern Cape,,,,,,,,,,1,1,1998,10
1843,1843,Id_njonnfdy2x,2022-07-28,3,other,,Urban,Gauteng,,,,,,,,,,0,1,1992,4
1844,1844,Id_5mqaulnqis,2023-02-08,4,wage employed,882.0,Urban,Free State,1.0,0.0,0.0,1.0,0 - 29 %,,50 - 59 %,,,0,1,1996,4
1845,1845,Id_membxa89xj,2022-02-25,2,unemployed,152.0,Urban,North West,1.0,0.0,0.0,3.0,0 - 29 %,,40 - 49 %,,,1,1,2001,1
1846,1846,Id_07nyi9izop,2022-03-18,2,studying,,Urban,Limpopo,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,0,1,2000,1
1847,1847,Id_ca71pr1it1,2023-02-15,4,wage employed,304.0,Urban,Northern Cape,1.0,,,,0 - 29 %,,,40 - 49 %,,1,1,2000,1
1848,1848,Id_5nubb1ma43,2022-03-16,2,unemployed,1004.0,Urban,Mpumalanga,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1
1849,1849,Id_p01zyr5l2a,2023-02-10,4,other,,Urban,Western Cape,,,,,,,,,,0,1,2003,11
1850,1850,Id_9w9h4l97ka,2022-03-09,2,unemployed,72.0,Rural,Mpumalanga,1.0,,,3.0,,40 - 49 %,50 - 59 %,,,1,1,2001,7
1851,1851,Id_tje5pa2wxy,2023-02-08,4,self employed,,Urban,Free State,0.0,0.0,0.0,,,,,,,1,1,2001,5
1852,1852,Id_69neclh2z3,2022-03-07,2,wage employed,457.0,Urban,Eastern Cape,1.0,0.0,0.0,1.0,0 - 29 %,,40 - 49 %,,,0,1,2000,1
1853,1853,Id_5k8ojhksgg,2023-02-28,4,studying,,Rural,Limpopo,0.0,,,2.0,,,,,,0,1,2000,1
1854,1854,Id_xm3rq3y0uh,2023-02-10,4,wage employed,853.0,Urban,Western Cape,1.0,0.0,0.0,5.0,50 - 59 %,,70 - 79 %,,60 - 69 %,0,1,1997,2
1855,1855,Id_6neyyqjb2r,2023-03-14,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,9
1856,1856,Id_wywnr19n4p,2022-03-18,2,unemployed,799.0,Suburb,Free State,1.0,0.0,0.0,3.0,0 - 29 %,,30 - 39 %,,30 - 39 %,0,1,2000,1
